treatment,day,revalence_index,class_label,voc_count
TA 1,0,96.82,fresh,117
TA 1,0,15.59,fresh,117
TA 1,0,15.58,fresh,117
TA 1,0,93.67,fresh,117
TA 1,0,92.84,fresh,117
TA 1,0,92.76,fresh,117
TA 1,0,90.07,fresh,117
TA 1,0,89.83,fresh,117
TA 1,0,96.54,fresh,117
TA 1,0,92.65,fresh,117
TA 1,0,92.52,fresh,117
TA 1,0,92.31,fresh,117
TA 1,0,92.21,fresh,117
TA 1,0,64.32,fresh,117
TA 1,0,64.09,fresh,117
TA 1,0,63.66,fresh,117
TA 1,0,60.61,fresh,117
TA 1,0,60.33,fresh,117
TA 1,0,97.87,fresh,117
TA 1,0,97.62,fresh,117
TA 1,0,96.92,fresh,117
TA 1,0,84.63,fresh,117
TA 1,0,84.17,fresh,117
TA 1,0,67.43,fresh,50
TA 1,0,65.53,fresh,50
TA 1,0,64.85,fresh,50
TA 1,0,63.93,fresh,50
TA 1,0,3.34,fresh,50
TA 1,0,95.3,fresh,50
TA 1,0,95.09,fresh,50
TA 1,0,94.45,fresh,50
TA 1,0,92.67,fresh,50
TA 1,0,89.74,fresh,50
TA 1,0,91.79,fresh,50
TA 1,0,89.19,fresh,50
TA 1,0,88.78,fresh,50
TA 1,0,87.28,fresh,50
TA 1,0,87.2,fresh,50
TA 1,0,87.16,fresh,50
TA 1,0,86.71,fresh,50
TA 1,0,86.71,fresh,50
TA 1,0,86.55,fresh,50
TA 1,0,86.45,fresh,50
TA 1,0,42.03,fresh,50
TA 1,0,41.95,fresh,50
TA 1,0,41.93,fresh,50
TA 1,0,41.9,fresh,50
TA 1,0,41.82,fresh,50
TA 1,0,97.55,fresh,50
TA 1,0,97.04,fresh,50
TA 1,0,96.83,fresh,50
TA 1,0,96.55,fresh,50
TA 1,0,96.2,fresh,50
TA 1,0,75.74,fresh,50
TA 1,0,75.65,fresh,50
TA 1,0,74.47,fresh,50
TA 1,0,74.29,fresh,50
TA 1,0,73.98,fresh,50
TA 1,0,68.7,fresh,50
TA 1,0,68.48,fresh,50
TA 1,0,68.17,fresh,50
TA 1,0,68.06,fresh,50
TA 1,0,67.35,fresh,50
TA 1,0,95.13,fresh,50
TA 1,0,94.97,fresh,50
TA 1,0,94.85,fresh,50
TA 1,0,94.81,fresh,50
TA 1,0,94.63,fresh,50
TA 1,0,98.57,fresh,50
TA 1,0,96.88,fresh,50
TA 1,0,96.76,fresh,50
TA 1,0,14.71,fresh,50
TA 1,0,14.68,fresh,50
TA 1,0,18.28,fresh,71
TA 1,0,0.16,fresh,71
TA 1,0,55.18,fresh,71
TA 1,0,53.17,fresh,71
TA 1,0,53.07,fresh,71
TA 1,0,51.88,fresh,71
TA 1,0,9.49,fresh,71
TA 1,0,95.99,fresh,71
TA 1,0,95.77,fresh,71
TA 1,0,94.86,fresh,71
TA 1,0,93.34,fresh,71
TA 1,0,91.73,fresh,71
TA 1,0,98.57,fresh,71
TA 1,0,96.78,fresh,71
TA 1,0,96.51,fresh,71
TA 1,0,93.72,fresh,71
TA 1,0,93.64,fresh,71
TA 1,0,72.49,fresh,71
TA 1,0,71.57,fresh,71
TA 1,0,70.77,fresh,71
TA 1,0,69.44,fresh,71
TA 1,0,53.07,fresh,71
TA 1,0,94.57,fresh,71
TA 1,0,94.28,fresh,71
TA 1,0,94.11,fresh,71
TA 1,0,93.91,fresh,71
TA 1,0,93.79,fresh,71
TA 1,0,97.67,fresh,71
TA 1,0,95.84,fresh,71
TA 1,0,95.37,fresh,71
TA 1,0,95.36,fresh,71
TA 1,0,94.59,fresh,71
TA 1,0,83.55,fresh,71
TA 1,0,83.47,fresh,71
TA 1,0,83.3,fresh,71
TA 1,0,83.09,fresh,71
TA 1,0,82.72,fresh,71
TA 1,0,61.84,fresh,71
TA 1,0,60.55,fresh,71
TA 1,0,60.28,fresh,71
TA 1,0,60.23,fresh,71
TA 1,0,56.89,fresh,71
TA 1,0,96.24,fresh,71
TA 1,0,94.75,fresh,71
TA 1,0,94.75,fresh,71
TA 1,0,93.9,fresh,71
TA 1,0,78.56,fresh,71
TA 1,0,90.56,fresh,71
TA 1,0,90.2,fresh,71
TA 1,0,90.05,fresh,71
TA 1,0,89.89,fresh,71
TA 1,0,89.86,fresh,71
TA 1,0,98.91,fresh,71
TA 1,0,98.74,fresh,71
TA 1,0,98.38,fresh,71
TA 1,0,98.33,fresh,71
TA 1,0,98.14,fresh,71
TA 1,0,91.29,fresh,71
TA 1,0,91.27,fresh,71
TA 1,0,91.11,fresh,71
TA 1,0,90.85,fresh,71
TA 1,0,90.78,fresh,71
TA 1,0,91.46,fresh,71
TA 1,0,89.96,fresh,71
TA 1,0,89.79,fresh,71
TA 1,0,69.95,fresh,71
TA 1,0,97.53,fresh,71
TA 1,0,97.31,fresh,71
TA 1,0,97.24,fresh,71
TA 1,0,96.96,fresh,71
TA 1,0,96.32,fresh,71
TA 1,0,53.37,fresh,65
TA 1,0,51.6,fresh,65
TA 1,0,51.55,fresh,65
TA 1,0,5.59,fresh,65
TA 1,0,0.26,fresh,65
TA 1,0,95.01,fresh,65
TA 1,0,94.8,fresh,65
TA 1,0,94.42,fresh,65
TA 1,0,92.39,fresh,65
TA 1,0,89.12,fresh,65
TA 1,0,89.95,fresh,65
TA 1,0,89.1,fresh,65
TA 1,0,88.77,fresh,65
TA 1,0,85.53,fresh,65
TA 1,0,85.45,fresh,65
TA 1,0,36.93,fresh,65
TA 1,0,36.73,fresh,65
TA 1,0,36.72,fresh,65
TA 1,0,36.54,fresh,65
TA 1,0,36.16,fresh,65
TA 1,0,65.86,fresh,65
TA 1,0,65.28,fresh,65
TA 1,0,64.62,fresh,65
TA 1,0,64.36,fresh,65
TA 1,0,63.72,fresh,65
TA 1,0,91.84,fresh,65
TA 1,0,90.66,fresh,65
TA 1,0,89.92,fresh,65
TA 1,0,89.46,fresh,65
TA 1,0,87.8,fresh,65
TA 1,0,80.78,fresh,65
TA 1,0,80.68,fresh,65
TA 1,0,80.5,fresh,65
TA 1,0,79.48,fresh,65
TA 1,0,79.14,fresh,65
TA 1,0,67.73,fresh,65
TA 1,0,67.13,fresh,65
TA 1,0,66.92,fresh,65
TA 1,0,66.58,fresh,65
TA 1,0,65.82,fresh,65
TA 1,0,68.78,fresh,65
TA 1,0,68.0,fresh,65
TA 1,0,67.72,fresh,65
TA 1,0,67.23,fresh,65
TA 1,0,67.17,fresh,65
TA 1,0,77.31,fresh,65
TA 1,0,76.25,fresh,65
TA 1,0,76.15,fresh,65
TA 1,0,75.5,fresh,65
TA 1,0,75.21,fresh,65
TA 1,0,98.25,fresh,65
TA 1,0,98.08,fresh,65
TA 1,0,97.91,fresh,65
TA 1,0,97.79,fresh,65
TA 1,0,97.34,fresh,65
TA 1,0,87.2,fresh,65
TA 1,0,86.96,fresh,65
TA 1,0,86.85,fresh,65
TA 1,0,86.8,fresh,65
TA 1,0,86.75,fresh,65
TA 1,0,97.16,fresh,65
TA 1,0,96.42,fresh,65
TA 1,0,96.36,fresh,65
TA 1,0,96.15,fresh,65
TA 1,0,95.93,fresh,65
TA 1,0,25.53,fresh,69
TA 1,0,25.5,fresh,69
TA 1,0,24.42,fresh,69
TA 1,0,38.96,fresh,69
TA 1,0,37.62,fresh,69
TA 1,0,37.47,fresh,69
TA 1,0,36.71,fresh,69
TA 1,0,12.71,fresh,69
TA 1,0,94.89,fresh,69
TA 1,0,94.68,fresh,69
TA 1,0,93.7,fresh,69
TA 1,0,92.27,fresh,69
TA 1,0,90.6,fresh,69
TA 1,0,97.01,fresh,69
TA 1,0,95.16,fresh,69
TA 1,0,94.81,fresh,69
TA 1,0,92.24,fresh,69
TA 1,0,92.16,fresh,69
TA 1,0,83.83,fresh,69
TA 1,0,83.58,fresh,69
TA 1,0,83.57,fresh,69
TA 1,0,82.89,fresh,69
TA 1,0,82.48,fresh,69
TA 1,0,92.58,fresh,69
TA 1,0,92.0,fresh,69
TA 1,0,91.8,fresh,69
TA 1,0,90.7,fresh,69
TA 1,0,90.64,fresh,69
TA 1,0,92.67,fresh,69
TA 1,0,91.95,fresh,69
TA 1,0,91.84,fresh,69
TA 1,0,91.49,fresh,69
TA 1,0,90.05,fresh,69
TA 1,0,95.54,fresh,69
TA 1,0,91.97,fresh,69
TA 1,0,89.76,fresh,69
TA 1,0,89.62,fresh,69
TA 1,0,88.12,fresh,69
TA 1,0,87.11,fresh,69
TA 1,0,86.62,fresh,69
TA 1,0,51.0,fresh,69
TA 1,0,50.4,fresh,69
TA 1,0,50.24,fresh,69
TA 1,0,92.94,fresh,69
TA 1,0,63.46,fresh,69
TA 1,0,35.26,fresh,69
TA 1,0,34.75,fresh,69
TA 1,0,34.75,fresh,69
TA 1,0,88.94,fresh,69
TA 1,0,88.79,fresh,69
TA 1,0,88.64,fresh,69
TA 1,0,88.62,fresh,69
TA 1,0,88.37,fresh,69
TA 1,0,93.42,fresh,69
TA 1,0,93.14,fresh,69
TA 1,0,93.04,fresh,69
TA 1,0,92.93,fresh,69
TA 1,0,92.93,fresh,69
TA 1,0,42.07,fresh,69
TA 1,0,40.87,fresh,69
TA 1,0,19.57,fresh,69
TA 1,0,71.2,fresh,69
TA 1,0,69.99,fresh,69
TA 1,0,69.9,fresh,69
TA 1,0,57.05,fresh,69
TA 1,0,56.58,fresh,69
TA 1,0,56.58,fresh,69
TA 1,0,56.42,fresh,69
TA 1,0,56.29,fresh,69
TA 1,0,56.11,fresh,104
TA 1,0,53.73,fresh,104
TA 1,0,6.98,fresh,104
TA 1,0,6.95,fresh,104
TA 1,0,28.08,fresh,104
TA 1,0,28.0,fresh,104
TA 1,0,27.99,fresh,104
TA 1,0,15.02,fresh,104
TA 1,0,8.63,fresh,104
TA 1,0,25.08,fresh,104
TA 1,0,23.71,fresh,104
TA 1,0,17.04,fresh,104
TA 1,0,16.5,fresh,104
TA 1,0,9.92,fresh,104
TA 1,0,95.48,fresh,104
TA 1,0,95.26,fresh,104
TA 1,0,94.36,fresh,104
TA 1,0,92.84,fresh,104
TA 1,0,90.8,fresh,104
TA 1,0,94.61,fresh,104
TA 1,0,92.73,fresh,104
TA 1,0,92.56,fresh,104
TA 1,0,89.96,fresh,104
TA 1,0,89.89,fresh,104
TA 1,0,46.55,fresh,104
TA 1,0,32.36,fresh,104
TA 1,0,31.95,fresh,104
TA 1,0,31.76,fresh,104
TA 1,0,31.02,fresh,104
TA 1,0,80.72,fresh,104
TA 1,0,80.22,fresh,104
TA 1,0,80.0,fresh,104
TA 1,0,79.83,fresh,104
TA 1,0,79.69,fresh,104
TA 1,0,88.38,fresh,104
TA 1,0,88.32,fresh,104
TA 1,0,87.6,fresh,104
TA 1,0,86.01,fresh,104
TA 1,0,85.73,fresh,104
TA 1,0,79.97,fresh,104
TA 1,0,77.56,fresh,104
TA 1,0,76.88,fresh,104
TA 1,0,75.87,fresh,104
TA 1,0,75.03,fresh,104
TA 1,0,81.07,fresh,104
TA 1,0,80.88,fresh,104
TA 1,0,80.55,fresh,104
TA 1,0,79.13,fresh,104
TA 1,0,79.03,fresh,104
TA 1,0,86.14,fresh,104
TA 1,0,78.5,fresh,104
TA 1,0,78.4,fresh,104
TA 1,0,77.47,fresh,104
TA 1,0,77.4,fresh,104
TA 1,0,95.88,fresh,104
TA 1,0,78.17,fresh,104
TA 1,0,78.01,fresh,104
TA 1,0,77.62,fresh,104
TA 1,0,77.29,fresh,104
TA 1,0,98.49,fresh,104
TA 1,0,98.33,fresh,104
TA 1,0,98.29,fresh,104
TA 1,0,98.16,fresh,104
TA 1,0,98.14,fresh,104
TA 1,0,89.04,fresh,104
TA 1,0,88.56,fresh,104
TA 1,0,88.03,fresh,104
TA 1,0,88.02,fresh,104
TA 1,0,87.96,fresh,104
TA 1,0,96.06,fresh,104
TA 1,0,95.3,fresh,104
TA 1,0,94.44,fresh,104
TA 1,0,92.85,fresh,104
TA 1,0,88.5,fresh,104
TA 1,0,82.89,fresh,104
TA 1,0,82.09,fresh,104
TA 1,0,82.07,fresh,104
TA 1,0,82.06,fresh,104
TA 1,0,81.54,fresh,104
TA 1,0,88.3,fresh,104
TA 1,0,85.21,fresh,104
TA 1,0,57.16,fresh,104
TA 1,0,57.07,fresh,104
TA 1,0,56.86,fresh,104
TA 1,0,98.21,fresh,104
TA 1,0,98.13,fresh,104
TA 1,0,97.7,fresh,104
TA 1,0,97.39,fresh,104
TA 1,0,97.14,fresh,104
TA 1,0,96.22,fresh,104
TA 1,0,95.87,fresh,104
TA 1,0,95.61,fresh,104
TA 1,0,95.35,fresh,104
TA 1,0,95.22,fresh,104
TA 1,0,97.28,fresh,104
TA 1,0,97.11,fresh,104
TA 1,0,96.83,fresh,104
TA 1,0,96.61,fresh,104
TA 1,0,96.48,fresh,104
TA 1,0,98.24,fresh,104
TA 1,0,97.47,fresh,104
TA 1,0,97.44,fresh,104
TA 1,0,97.34,fresh,104
TA 1,0,96.14,fresh,104
TA 1,0,31.2,fresh,67
TA 1,0,30.73,fresh,67
TA 1,0,29.87,fresh,67
TA 1,0,18.37,fresh,67
TA 1,0,18.06,fresh,67
TA 1,0,17.67,fresh,67
TA 1,0,2.11,fresh,67
TA 1,0,0.78,fresh,67
TA 1,0,4.34,fresh,67
TA 1,0,4.32,fresh,67
TA 1,0,4.2,fresh,67
TA 1,0,0.51,fresh,67
TA 1,0,0.5,fresh,67
TA 1,0,95.53,fresh,67
TA 1,0,95.32,fresh,67
TA 1,0,94.59,fresh,67
TA 1,0,92.89,fresh,67
TA 1,0,90.94,fresh,67
TA 1,0,85.85,fresh,67
TA 1,0,84.44,fresh,67
TA 1,0,84.29,fresh,67
TA 1,0,81.63,fresh,67
TA 1,0,81.56,fresh,67
TA 1,0,64.98,fresh,67
TA 1,0,64.88,fresh,67
TA 1,0,64.64,fresh,67
TA 1,0,64.26,fresh,67
TA 1,0,64.16,fresh,67
TA 1,0,94.03,fresh,67
TA 1,0,94.02,fresh,67
TA 1,0,93.83,fresh,67
TA 1,0,93.74,fresh,67
TA 1,0,93.71,fresh,67
TA 1,0,95.29,fresh,67
TA 1,0,93.51,fresh,67
TA 1,0,93.43,fresh,67
TA 1,0,93.04,fresh,67
TA 1,0,92.96,fresh,67
TA 1,0,96.33,fresh,67
TA 1,0,96.15,fresh,67
TA 1,0,95.86,fresh,67
TA 1,0,95.63,fresh,67
TA 1,0,95.2,fresh,67
TA 1,0,85.63,fresh,67
TA 1,0,83.9,fresh,67
TA 1,0,83.55,fresh,67
TA 1,0,83.47,fresh,67
TA 1,0,76.96,fresh,67
TA 1,0,94.17,fresh,67
TA 1,0,93.86,fresh,67
TA 1,0,93.7,fresh,67
TA 1,0,93.55,fresh,67
TA 1,0,93.54,fresh,67
TA 1,0,83.04,fresh,67
TA 1,0,82.7,fresh,67
TA 1,0,82.69,fresh,67
TA 1,0,82.61,fresh,67
TA 1,0,82.5,fresh,67
TA 1,0,91.92,fresh,67
TA 1,0,90.39,fresh,67
TA 1,0,90.24,fresh,67
TA 1,0,49.94,fresh,67
TA 1,0,49.77,fresh,67
TA 1,0,49.63,fresh,67
TA 1,0,49.54,fresh,67
TA 1,0,49.52,fresh,67
TA 1,0,82.83,fresh,67
TA 1,0,17.17,fresh,73
TA 1,0,17.07,fresh,73
TA 1,0,0.08,fresh,73
TA 1,0,47.36,fresh,73
TA 1,0,45.74,fresh,73
TA 1,0,45.55,fresh,73
TA 1,0,44.62,fresh,73
TA 1,0,25.57,fresh,73
TA 1,0,95.95,fresh,73
TA 1,0,95.73,fresh,73
TA 1,0,94.91,fresh,73
TA 1,0,93.3,fresh,73
TA 1,0,91.24,fresh,73
TA 1,0,80.69,fresh,73
TA 1,0,79.43,fresh,73
TA 1,0,79.43,fresh,73
TA 1,0,76.72,fresh,73
TA 1,0,76.66,fresh,73
TA 1,0,92.56,fresh,73
TA 1,0,92.54,fresh,73
TA 1,0,92.38,fresh,73
TA 1,0,92.16,fresh,73
TA 1,0,91.15,fresh,73
TA 1,0,96.2,fresh,73
TA 1,0,95.44,fresh,73
TA 1,0,94.96,fresh,73
TA 1,0,94.89,fresh,73
TA 1,0,94.15,fresh,73
TA 1,0,96.32,fresh,73
TA 1,0,95.29,fresh,73
TA 1,0,94.96,fresh,73
TA 1,0,94.89,fresh,73
TA 1,0,94.13,fresh,73
TA 1,0,72.22,fresh,73
TA 1,0,62.72,fresh,73
TA 1,0,61.91,fresh,73
TA 1,0,61.78,fresh,73
TA 1,0,61.03,fresh,73
TA 1,0,98.97,fresh,73
TA 1,0,98.8,fresh,73
TA 1,0,98.64,fresh,73
TA 1,0,98.58,fresh,73
TA 1,0,98.21,fresh,73
TA 1,0,85.08,fresh,73
TA 1,0,84.75,fresh,73
TA 1,0,84.73,fresh,73
TA 1,0,84.63,fresh,73
TA 1,0,84.55,fresh,73
TA 1,0,80.29,fresh,73
TA 1,0,78.12,fresh,73
TA 1,0,31.44,fresh,73
TA 1,0,94.77,fresh,73
TA 1,0,94.7,fresh,73
TA 1,0,93.23,fresh,73
TA 1,0,92.97,fresh,73
TA 1,0,15.13,fresh,73
TA 1,0,15.09,fresh,73
TA 1,0,90.46,fresh,73
TA 1,0,90.2,fresh,73
TA 1,0,90.04,fresh,73
TA 1,0,85.99,fresh,73
TA 1,0,85.97,fresh,73
TA 1,0,67.66,fresh,73
TA 1,0,66.95,fresh,73
TA 1,0,62.26,fresh,73
TA 1,0,61.95,fresh,73
TA 1,0,61.91,fresh,73
TA 1,0,93.83,fresh,73
TA 1,0,93.66,fresh,73
TA 1,0,93.14,fresh,73
TA 1,0,34.66,fresh,73
TA 1,0,34.39,fresh,73
TA 1,0,34.08,fresh,73
TA 1,0,34.07,fresh,85
TA 1,0,33.59,fresh,85
TA 1,0,32.62,fresh,85
TA 1,0,26.54,fresh,85
TA 1,0,26.05,fresh,85
TA 1,0,25.52,fresh,85
TA 1,0,25.41,fresh,85
TA 1,0,14.43,fresh,85
TA 1,0,21.87,fresh,85
TA 1,0,21.81,fresh,85
TA 1,0,21.16,fresh,85
TA 1,0,12.23,fresh,85
TA 1,0,2.34,fresh,85
TA 1,0,5.74,fresh,85
TA 1,0,5.49,fresh,85
TA 1,0,3.22,fresh,85
TA 1,0,0.65,fresh,85
TA 1,0,95.63,fresh,85
TA 1,0,95.42,fresh,85
TA 1,0,94.34,fresh,85
TA 1,0,92.99,fresh,85
TA 1,0,91.21,fresh,85
TA 1,0,95.85,fresh,85
TA 1,0,93.79,fresh,85
TA 1,0,93.36,fresh,85
TA 1,0,91.14,fresh,85
TA 1,0,91.06,fresh,85
TA 1,0,65.66,fresh,85
TA 1,0,62.1,fresh,85
TA 1,0,62.09,fresh,85
TA 1,0,62.02,fresh,85
TA 1,0,61.89,fresh,85
TA 1,0,71.97,fresh,85
TA 1,0,71.86,fresh,85
TA 1,0,71.26,fresh,85
TA 1,0,71.24,fresh,85
TA 1,0,71.11,fresh,85
TA 1,0,95.44,fresh,85
TA 1,0,95.26,fresh,85
TA 1,0,95.14,fresh,85
TA 1,0,94.96,fresh,85
TA 1,0,92.57,fresh,85
TA 1,0,63.83,fresh,85
TA 1,0,45.37,fresh,85
TA 1,0,45.31,fresh,85
TA 1,0,45.31,fresh,85
TA 1,0,45.03,fresh,85
TA 1,0,73.62,fresh,85
TA 1,0,73.6,fresh,85
TA 1,0,73.14,fresh,85
TA 1,0,72.88,fresh,85
TA 1,0,72.68,fresh,85
TA 1,0,98.97,fresh,85
TA 1,0,98.8,fresh,85
TA 1,0,98.8,fresh,85
TA 1,0,98.77,fresh,85
TA 1,0,98.63,fresh,85
TA 1,0,83.24,fresh,85
TA 1,0,82.92,fresh,85
TA 1,0,82.83,fresh,85
TA 1,0,82.53,fresh,85
TA 1,0,82.34,fresh,85
TA 1,0,98.48,fresh,85
TA 1,0,98.37,fresh,85
TA 1,0,98.01,fresh,85
TA 1,0,97.96,fresh,85
TA 1,0,97.71,fresh,85
TA 1,0,99.15,fresh,85
TA 1,0,99.14,fresh,85
TA 1,0,97.68,fresh,85
TA 1,0,97.65,fresh,85
TA 1,0,97.56,fresh,85
TA 1,0,85.7,fresh,85
TA 1,0,85.21,fresh,85
TA 1,0,84.99,fresh,85
TA 1,0,84.85,fresh,85
TA 1,0,84.63,fresh,85
TA 1,0,90.38,fresh,85
TA 1,0,88.83,fresh,85
TA 1,0,88.73,fresh,85
TA 1,0,72.68,fresh,85
TA 1,0,29.45,fresh,85
TA 1,0,72.05,fresh,85
TA 1,0,70.95,fresh,85
TA 1,0,70.47,fresh,85
TA 1,0,13.28,fresh,82
TA 1,0,0.08,fresh,82
TA 1,0,53.67,fresh,82
TA 1,0,51.9,fresh,82
TA 1,0,51.79,fresh,82
TA 1,0,1.57,fresh,82
TA 1,0,0.32,fresh,82
TA 1,0,95.58,fresh,82
TA 1,0,95.36,fresh,82
TA 1,0,94.46,fresh,82
TA 1,0,92.94,fresh,82
TA 1,0,90.8,fresh,82
TA 1,0,96.83,fresh,82
TA 1,0,95.0,fresh,82
TA 1,0,94.91,fresh,82
TA 1,0,92.07,fresh,82
TA 1,0,91.99,fresh,82
TA 1,0,80.68,fresh,82
TA 1,0,79.7,fresh,82
TA 1,0,78.64,fresh,82
TA 1,0,76.9,fresh,82
TA 1,0,69.11,fresh,82
TA 1,0,66.97,fresh,82
TA 1,0,66.93,fresh,82
TA 1,0,66.29,fresh,82
TA 1,0,66.21,fresh,82
TA 1,0,66.15,fresh,82
TA 1,0,78.97,fresh,82
TA 1,0,78.88,fresh,82
TA 1,0,78.81,fresh,82
TA 1,0,78.65,fresh,82
TA 1,0,78.6,fresh,82
TA 1,0,75.46,fresh,82
TA 1,0,75.29,fresh,82
TA 1,0,74.72,fresh,82
TA 1,0,74.63,fresh,82
TA 1,0,74.57,fresh,82
TA 1,0,83.2,fresh,82
TA 1,0,83.04,fresh,82
TA 1,0,82.89,fresh,82
TA 1,0,82.62,fresh,82
TA 1,0,82.25,fresh,82
TA 1,0,97.84,fresh,82
TA 1,0,97.71,fresh,82
TA 1,0,97.7,fresh,82
TA 1,0,97.32,fresh,82
TA 1,0,92.94,fresh,82
TA 1,0,81.91,fresh,82
TA 1,0,77.87,fresh,82
TA 1,0,74.82,fresh,82
TA 1,0,73.99,fresh,82
TA 1,0,73.71,fresh,82
TA 1,0,98.6,fresh,82
TA 1,0,98.46,fresh,82
TA 1,0,98.44,fresh,82
TA 1,0,98.44,fresh,82
TA 1,0,98.27,fresh,82
TA 1,0,92.08,fresh,82
TA 1,0,91.7,fresh,82
TA 1,0,91.6,fresh,82
TA 1,0,91.44,fresh,82
TA 1,0,91.23,fresh,82
TA 1,0,91.1,fresh,82
TA 1,0,90.6,fresh,82
TA 1,0,90.41,fresh,82
TA 1,0,90.22,fresh,82
TA 1,0,90.17,fresh,82
TA 1,0,98.5,fresh,82
TA 1,0,98.16,fresh,82
TA 1,0,97.75,fresh,82
TA 1,0,97.7,fresh,82
TA 1,0,97.47,fresh,82
TA 1,0,83.98,fresh,82
TA 1,0,83.1,fresh,82
TA 1,0,50.85,fresh,82
TA 1,0,50.51,fresh,82
TA 1,0,50.42,fresh,82
TA 1,0,30.03,fresh,82
TA 1,0,29.92,fresh,82
TA 1,0,30.03,fresh,82
TA 1,0,23.7,fresh,82
TA 1,0,23.7,fresh,82
TA 1,2,20.31,fresh,148
TA 1,2,20.22,fresh,148
TA 1,2,0.11,fresh,148
TA 1,2,98.38,fresh,148
TA 1,2,94.8,fresh,148
TA 1,2,94.61,fresh,148
TA 1,2,92.49,fresh,148
TA 1,2,42.69,fresh,148
TA 1,2,78.58,fresh,148
TA 1,2,78.36,fresh,148
TA 1,2,74.63,fresh,148
TA 1,2,72.81,fresh,148
TA 1,2,53.28,fresh,148
TA 1,2,96.18,fresh,148
TA 1,2,95.97,fresh,148
TA 1,2,94.88,fresh,148
TA 1,2,93.53,fresh,148
TA 1,2,91.73,fresh,148
TA 1,2,79.35,fresh,148
TA 1,2,77.91,fresh,148
TA 1,2,77.7,fresh,148
TA 1,2,75.45,fresh,148
TA 1,2,75.39,fresh,148
TA 1,2,91.32,fresh,148
TA 1,2,91.1,fresh,148
TA 1,2,91.02,fresh,148
TA 1,2,90.57,fresh,148
TA 1,2,90.3,fresh,148
TA 1,2,96.72,fresh,148
TA 1,2,94.44,fresh,148
TA 1,2,93.67,fresh,148
TA 1,2,93.61,fresh,148
TA 1,2,92.98,fresh,148
TA 1,2,86.86,fresh,148
TA 1,2,85.45,fresh,148
TA 1,2,85.41,fresh,148
TA 1,2,84.12,fresh,148
TA 1,2,83.27,fresh,148
TA 1,2,82.47,fresh,148
TA 1,2,80.88,fresh,148
TA 1,2,79.73,fresh,148
TA 1,2,43.17,fresh,148
TA 1,2,42.55,fresh,148
TA 1,2,79.93,fresh,148
TA 1,2,79.86,fresh,148
TA 1,2,79.83,fresh,148
TA 1,2,79.4,fresh,148
TA 1,2,79.37,fresh,148
TA 1,2,73.07,fresh,148
TA 1,2,72.97,fresh,148
TA 1,2,72.81,fresh,148
TA 1,2,72.61,fresh,148
TA 1,2,71.51,fresh,148
TA 1,2,69.09,fresh,148
TA 1,2,68.06,fresh,148
TA 1,2,54.81,fresh,148
TA 1,2,54.53,fresh,148
TA 1,2,54.51,fresh,148
TA 1,2,92.52,fresh,148
TA 1,2,73.75,fresh,148
TA 1,2,71.67,fresh,148
TA 1,2,71.51,fresh,148
TA 1,2,70.71,fresh,148
TA 1,2,98.63,fresh,148
TA 1,2,98.63,fresh,148
TA 1,2,97.06,fresh,148
TA 1,2,96.61,fresh,148
TA 1,2,95.58,fresh,148
TA 1,2,87.0,fresh,148
TA 1,2,86.85,fresh,148
TA 1,2,86.71,fresh,148
TA 1,2,86.7,fresh,148
TA 1,2,86.44,fresh,148
TA 1,2,91.63,fresh,148
TA 1,2,89.99,fresh,148
TA 1,2,89.85,fresh,148
TA 1,2,89.45,fresh,148
TA 1,2,88.93,fresh,148
TA 1,2,81.37,fresh,148
TA 1,2,80.92,fresh,148
TA 1,2,80.44,fresh,148
TA 1,2,80.32,fresh,148
TA 1,2,80.31,fresh,148
TA 1,2,98.96,fresh,148
TA 1,2,97.21,fresh,148
TA 1,2,96.63,fresh,148
TA 1,2,95.35,fresh,148
TA 1,2,93.85,fresh,148
TA 1,2,94.04,fresh,148
TA 1,2,92.37,fresh,148
TA 1,2,91.81,fresh,148
TA 1,2,90.59,fresh,148
TA 1,2,88.74,fresh,148
TA 1,2,76.91,fresh,148
TA 1,2,76.69,fresh,148
TA 1,2,76.61,fresh,148
TA 1,2,76.57,fresh,148
TA 1,2,76.39,fresh,148
TA 1,2,85.08,fresh,148
TA 1,2,84.89,fresh,148
TA 1,2,84.58,fresh,148
TA 1,2,84.54,fresh,148
TA 1,2,84.5,fresh,148
TA 1,2,38.04,fresh,148
TA 1,2,37.77,fresh,148
TA 1,2,37.74,fresh,148
TA 1,2,37.4,fresh,148
TA 1,2,37.28,fresh,148
TA 1,2,90.22,fresh,148
TA 1,2,89.65,fresh,148
TA 1,2,89.51,fresh,148
TA 1,2,87.92,fresh,148
TA 1,2,75.74,fresh,148
TA 1,2,94.13,fresh,148
TA 1,2,93.92,fresh,148
TA 1,2,92.77,fresh,148
TA 1,2,91.77,fresh,148
TA 1,2,91.52,fresh,148
TA 1,2,88.57,fresh,148
TA 1,2,88.56,fresh,148
TA 1,2,88.45,fresh,148
TA 1,2,88.35,fresh,148
TA 1,2,88.3,fresh,148
TA 1,2,72.44,fresh,148
TA 1,2,72.34,fresh,148
TA 1,2,72.2,fresh,148
TA 1,2,72.01,fresh,148
TA 1,2,72.0,fresh,148
TA 1,2,58.7,fresh,148
TA 1,2,58.53,fresh,148
TA 1,2,58.52,fresh,148
TA 1,2,58.4,fresh,148
TA 1,2,58.18,fresh,148
